40.0060206923, 116.325751692
39.9721207143, 116.315517571
40.0092625806, 116.319957581
40.0078025398, 116.320019034
39.9838412276, 116.327893057
39.9918275517, 116.325390103
40.0077103694, 116.319714401
40.0072834222, 116.320388578
39.9915989375, 116.327734312
40.0010696842, 116.327140947
39.9715572609, 116.315537739
40.00733668, 116.32000608
40.007574251, 116.320113582
39.9918874825, 116.329692804
39.9367399756, 116.325846715
39.9368844059, 116.325842606
39.9940570227, 116.323242369
39.969605352, 116.315685272
40.0077471232, 116.319854377
40.0077104413, 116.319746196
40.0076335784, 116.319787216
40.0076473895, 116.319787805
40.0076068933, 116.319765449
40.0075996245, 116.319798637
40.007753773, 116.319765879
40.007573552, 116.319767536
40.0075314726, 116.319841644
40.0076366271, 116.319742847
40.0077274451, 116.319685982
40.0076581382, 116.319495309
40.0077489832, 116.319481095
40.0077855614, 116.319620351
40.0076222698, 116.319790507
40.007639303, 116.319793576
40.0075859745, 116.319806705
40.0075085445, 116.319934246
40.0074665543, 116.319939804
40.0075368091, 116.319828228
40.0075235273, 116.319790131
40.007565746, 116.319529127
40.0075581364, 116.319898977
40.0076486335, 116.31966406
40.0075491378, 116.319822502
40.000131, 116.327642
39.9982811111, 116.325053874
40.0075414946, 116.319628815
40.00772567, 116.319331335
39.9074297283, 116.367862652
40.0056925241, 116.31688854
40.0006065357, 116.327072804
39.9999827778, 116.326995222
39.9915426048, 116.322279505
39.9706122559, 116.318609083
39.935254625, 116.323777875
40.0076484754, 116.319633639
40.0076630985, 116.31970404
40.007596541, 116.319723224
40.0075609437, 116.319820763
40.0050292667, 116.321274
40.0080806193, 116.319410631
40.0081902703, 116.319621212
40.0083186744, 116.31957231
40.0082219464, 116.319306249
40.0080471702, 116.319405021
40.0121199043, 116.321603017
40.012084383, 116.321731787
40.0118846129, 116.321724333
40.0126282147, 116.32180844
40.0114111533, 116.321666599
40.0113093398, 116.321781184
40.0115924674, 116.321561312
40.0115468676, 116.321525676
40.0118950299, 116.321534455
40.0122718046, 116.321544391
40.0118722286, 116.321402495
40.0118651398, 116.321295849
40.0116245323, 116.321235577
40.0121382795, 116.32127486
40.0118493175, 116.321288228
40.0118400115, 116.321575218
40.0121235811, 116.321679128
40.0114956123, 116.321612837
39.9991973462, 116.324588404
40.000388, 116.3269785
