40.0117930473, 116.296925669
40.0085661385, 116.296695005
40.0113264327, 116.29668776
40.0086078, 116.32298805
40.00909725, 116.32107
39.99660172, 116.322000507
39.9910529032, 116.316355613
39.9906509288, 116.31738818
39.990669705, 116.317292755
40.0065472609, 116.317003913
40.0071401111, 116.320698556
40.0000243636, 116.327249576
40.007976066, 116.319588613
39.9999657297, 116.327398432
40.0098255697, 116.315232818
40.0095445872, 116.315260404
40.0094092197, 116.315717326
40.0076538271, 116.319456218
40.0097136716, 116.315204249
40.0098071229, 116.315344883
40.009744038, 116.315280397
40.0097396203, 116.315159532
40.009669893, 116.315167749
40.0096404907, 116.31504719
40.0096490588, 116.315165318
40.0096422188, 116.315136115
40.0097031687, 116.314907156
40.0096810984, 116.315008033
40.0097060036, 116.315020251
40.0096163663, 116.315308752
40.0095645896, 116.315666936
40.0095954921, 116.315222524
40.0095227857, 116.315252723
40.0097208921, 116.315170094
40.0096449718, 116.315113134
40.0096981078, 116.315125246
40.0096771358, 116.315083576
40.0096590512, 116.315076563
40.0096266963, 116.315193837
40.0097118357, 116.314943021
40.0096745, 116.315058667
40.0096563168, 116.315193527
40.0097651, 116.3150934
40.0097537048, 116.315050631
40.0096529778, 116.315100489
40.0097017569, 116.31511178
40.0002984167, 116.327093896
40.0001114095, 116.327201857
39.9374885909, 116.390055348
39.7635113333, 116.297387333
40.0071929356, 116.320706625
39.94566206, 116.7944989
39.9457734389, 116.794389187
40.000166, 116.327276444
39.973437, 116.33237
39.9017116496, 116.408751669
39.9470192967, 116.783001835
39.9486319524, 116.798258476
40.0068458525, 116.320888967
39.9960703784, 116.327469859
40.0003385185, 116.327412741
40.0075379787, 116.320167766
39.94002126, 116.31501198
39.9392507143, 116.312399921
39.9379407083, 116.322789
39.9509617883, 116.329021927
39.9510179872, 116.329029957
40.009762, 116.315175333
40.0034223881, 116.304666881
40.0114961379, 116.301532224
39.9226131781, 116.351141027
39.9082459545, 116.36807471
39.9083878889, 116.367233159
39.9075411087, 116.368161652
40.0095655508, 116.315323139
39.9998948857, 116.327331971
39.9970238679, 116.326726387
39.9972872836, 116.326575642
40.0074075769, 116.319115144
39.9915734348, 116.327186109
39.9961578357, 116.32934599
39.9999467561, 116.327235829
39.9967632662, 116.326668842
39.9999095106, 116.326947681
40.0075136833, 116.32007765
40.0081111887, 116.319592962
39.9998418095, 116.327053857
40.0061626875, 116.320492911
31.1695269919, 121.40082454
31.1948283404, 121.436492787
31.1948011545, 121.436363486
31.1966175419, 121.433236794
31.2210473333, 121.415551035
31.2243558457, 121.422060697
31.2230548462, 121.422443212
31.2246776186, 121.422301065
31.2303430833, 121.469406083
31.23898847, 121.47890189
31.2391772917, 121.478931814
31.2391421554, 121.47904313
31.2231313763, 121.42218409
31.2232035278, 121.422292128
39.9926082222, 116.326198806
40.0117369415, 116.32142916
40.012217913, 116.321609571
39.8646032273, 116.428121591
39.8645704855, 116.429819717
39.8728669368, 116.433150937
39.874283, 116.436799543
39.873706, 116.433403
40.0073008519, 116.320141037
40.0080385435, 116.320576587
39.9956065472, 116.327995778
40.0000018, 116.3272328
39.9949714615, 116.328345846
39.9729468421, 116.381635842
40.0026083321, 116.326360243
40.0024959373, 116.326309314
40.0025228333, 116.326233417
40.0025008813, 116.326361932
40.0066672727, 116.321966377
40.000042, 116.3273655
39.9918644706, 116.327575824
40.0041941702, 116.32281075
39.9827022121, 116.310219955
40.0002562029, 116.327010072
40.0028781, 116.325225033
39.9954216655, 116.327829604
40.0002066818, 116.327531773
40.0000963136, 116.32374278
40.0082877143, 116.321005571
40.0067053333, 116.320149789
40.0087795625, 116.319069125
40.0009690968, 116.327402113
40.0008005697, 116.327654615
40.0006639835, 116.32788369
40.0005447982, 116.327989789
40.0008482451, 116.327648392
40.000778989, 116.327669467
40.0009161117, 116.327429266
40.0007508451, 116.327320775
40.0081189773, 116.319607045
40.0032438167, 116.327679521
40.0032210929, 116.327699425
40.0009183978, 116.328267344
40.0008810939, 116.327288878
40.0007980763, 116.327342424
31.302323, 121.509275079
31.2961281927, 121.544821542
31.2961522803, 121.544828689
31.2960484696, 121.544824878
31.2960638503, 121.544768572
31.2888094056, 121.549976317
31.2884338269, 121.549252038
31.1138131962, 121.051225172
31.1096590254, 121.049259297
31.1113205714, 121.049869536
31.1113818083, 121.050014056
31.1122802647, 121.050228912
31.1152117128, 121.048929979
31.1155876932, 121.048085744
31.1151054514, 121.048379423
31.1155078706, 121.049122212
31.296057, 121.544665778
40.0081273418, 116.31953377
40.0079033102, 116.319378233
40.0074931013, 116.319291399
40.0081974444, 116.31937919
40.008609, 116.319256824
39.9578928402, 116.355861429
39.9953460743, 116.310211389
39.9956243282, 116.310357072
39.9956657107, 116.309980314
39.9952137944, 116.309411958
39.9949585533, 116.310822393
39.99524938, 116.31011489
40.0061459378, 116.316069622
39.9916158511, 116.328852668
39.9953877135, 116.310344778
39.9953896139, 116.310258584
39.9954094611, 116.310316461
40.0007529664, 116.327901668
39.9998721071, 116.327138107
40.0078951694, 116.319405056
40.0803664312, 116.236313752
40.0804594039, 116.236498306
