39.9612009286, 116.340213595
39.9842419781, 116.345189788
39.9836256611, 116.345410433
39.9836604286, 116.345442527
39.9840932423, 116.34522604
39.9840063379, 116.345490703
39.9805343243, 116.339831054
39.8470182222, 116.282625139
39.9792257368, 116.338913763
39.981896122, 116.346177524
39.9818328312, 116.346220052
39.9821666147, 116.346074826
39.9818683859, 116.346231054
39.9816989267, 116.346199474
39.975802084, 116.327574832
39.9516130625, 116.340009975
39.9515592863, 116.338089663
39.9798496396, 116.338582973
39.9811831138, 116.339991224
39.9808886902, 116.339748462
39.9811435238, 116.339835607
39.9812519485, 116.339809746
39.9813451168, 116.339236514
39.9813089492, 116.339602203
39.9812120578, 116.339787108
39.9812542896, 116.339776122
39.9812181774, 116.339690919
39.9812438364, 116.339690266
39.9814169087, 116.338419428
39.9812958932, 116.339651859
39.9813462216, 116.33966925
39.9808425979, 116.340327211
39.981269679, 116.339821798
39.9804773742, 116.340366542
39.9808679667, 116.337812933
