39.9588871102, 116.360650127
39.9578455576, 116.356638515
39.9578431871, 116.356666252
39.9577808742, 116.356692264
39.9578601866, 116.356778828
39.9574561207, 116.356617937
39.9571210876, 116.356660371
39.9572733105, 116.356669365
39.9573234702, 116.356501339
39.956985582, 116.356505328
39.957188753, 116.356687819
40.0004524249, 116.326934078
40.0006550741, 116.326948726
40.0005965699, 116.326955346
40.0007558826, 116.32696311
40.0008720269, 116.327077256
40.0007119448, 116.327056076
40.0004857266, 116.326836618
40.0116855232, 116.321163097
40.0115816639, 116.320999303
40.0005336124, 116.327051843
40.0005510526, 116.326854737
40.0004677491, 116.326789869
40.0005877622, 116.326909968
40.0007524653, 116.326997743
40.000709687, 116.327465461
39.9776411495, 116.341582649
40.0118625463, 116.321224018
40.0116996393, 116.321123713
40.0115760994, 116.321150398
40.0116552763, 116.321054691
40.012052693, 116.320987807
40.0114457783, 116.321139246
40.0115185758, 116.321164025
40.0117788592, 116.321220825
39.9777284884, 116.340594457
39.9781170978, 116.341622614
39.9800662335, 116.339452405
39.9811598167, 116.338194039
39.9799677115, 116.338317875
40.0006534211, 116.327591829
40.0009569704, 116.3281582
40.0113281538, 116.320939814
40.0113678954, 116.321079889
40.0091831125, 116.320356962
40.0093167596, 116.320704611
40.0116587009, 116.321103974
40.0116670833, 116.321085224
40.0114767724, 116.321187793
40.0115473631, 116.321212
40.011627476, 116.321334606
40.0117012968, 116.321389534
40.0119891742, 116.320807949
40.0116990451, 116.320721707
40.0114839778, 116.321134748
40.0113199417, 116.321262238
39.9766076985, 116.336965737
39.9763657327, 116.337907297
39.9765913615, 116.33721793
40.0132989398, 116.321354301
40.0124202308, 116.320990782
40.0124543455, 116.321090885
40.0132354575, 116.321036915
40.0132174787, 116.321116979
40.0106681071, 116.322837741
39.9769952, 116.337742021
40.0119464796, 116.321170429
40.0132114306, 116.321006333
40.0117166052, 116.321069056
40.0116556288, 116.321182985
40.0114724527, 116.321189628
40.0042525714, 116.322274524
40.0116351122, 116.321403469
40.0115655197, 116.321112866
40.0117023239, 116.321227045
40.0111328958, 116.321025167
39.9999907278, 116.325004094
40.0003662872, 116.326906319
39.9578925341, 116.356555875
39.9791296049, 116.340386008
39.991118725, 116.333534875
40.0005840948, 116.327420112
40.0006194563, 116.3268229
40.0004244362, 116.327027096
39.9779666685, 116.342073451
40.0111117368, 116.321037053
39.9578550256, 116.357030282
39.9593071617, 116.361368838
39.9593929296, 116.361414232
39.959549442, 116.361616732
39.959474556, 116.361756844
39.9590421752, 116.361500291
39.9590885683, 116.361411775
39.9593865, 116.3614925
40.0105561364, 116.321866545
39.982959335, 116.299719084
40.0005857092, 116.326927496
40.0006524883, 116.326960169
40.0005019917, 116.327246642
40.0115773756, 116.32117032
40.0112673404, 116.321009298
40.0111230229, 116.321055099
22.2190222371, 113.549194155
22.2159049263, 113.549485747
22.1622519316, 113.553630487
22.1624398625, 113.553542717
22.162422, 113.553899818
22.1623584593, 113.553190535
22.1623367029, 113.553015065
22.1622900635, 113.553009028
22.1622416996, 113.553049933
22.1621030062, 113.553050037
22.1623113356, 113.552922116
22.1624005, 113.552802525
22.1623396898, 113.552840392
22.1623070599, 113.553035222
22.1619503485, 113.552973932
22.1622822911, 113.553140443
22.1623685519, 113.553123604
22.1623126389, 113.553275509
22.1622510314, 113.553084424
22.1622815434, 113.553110014
22.1623366136, 113.552980682
22.1622859846, 113.553091788
22.1624331535, 113.552980181
22.1622389662, 113.553142027
40.0008284643, 116.327092393
40.0005196719, 116.326891166
40.0004854602, 116.326817602
40.00070126, 116.326937653
40.0004889828, 116.32673982
39.9976405221, 116.326835504
40.0007114796, 116.327116765
40.0004950714, 116.326933714
40.000988, 116.329205857
40.000462183, 116.32696063
40.0115017411, 116.320732259
40.0115200248, 116.321186
40.0114648209, 116.321148388
40.0115889786, 116.321089093
40.0115242554, 116.321076326
40.0113835088, 116.321073333
40.0112312542, 116.321063814
40.0114729623, 116.321133132
40.0114900759, 116.321085076
40.0114229658, 116.32106353
40.0113049026, 116.32112267
39.9767505872, 116.336923872
39.9768001685, 116.336638921
39.9762348131, 116.336323048
39.9753513468, 116.335939094
39.9745739231, 116.335416585
39.974212193, 116.335739719
39.9752015357, 116.333073893
39.9761497273, 116.336130818
39.976183348, 116.336158142
39.976219948, 116.336240353
39.9761652552, 116.335909958
39.9759938707, 116.335768965
39.9759983916, 116.336081699
39.9760099669, 116.336062215
39.9760542772, 116.336033832
39.9759128488, 116.336159308
39.976202301, 116.336236751
39.9766674421, 116.336962026
39.9761683046, 116.336075635
40.0006103451, 116.326593845
39.9910785804, 116.332726429
39.9962454498, 116.329103647
39.9960888784, 116.328755224
40.0098237812, 116.322765781
40.0094438571, 116.320281714
39.991128, 116.327362545
40.003367875, 116.317583
